#chromosome Enhancer	start Enhancer	end Enhancer	chromosome Enhancer bin	start Enhancer bin	end Enhancer bin	chromosome Promoter	start Promoter	end Promoter	gene name
10	131875000	131890000	10	131887000	131888000	10	131908582	131909581	LINC00959
10	131875000	131890000	10	131887000	131888000	10	131903772	131904771	CTAGE7P
10	131875000	131890000	10	131888000	131889000	10	131903772	131904771	CTAGE7P
10	133755000	133770000	10	133765000	133766000	10	133878970	133879969	JAKMIP3
10	133805000	133820000	10	133812000	133813000	10	133878970	133879969	JAKMIP3
10	133970000	133985000	10	133972000	133973000	10	134144880	134145879	STK32C
10	133970000	133985000	10	133977000	133978000	10	134144880	134145879	STK32C
10	133970000	133985000	10	133978000	133979000	10	134144880	134145879	STK32C
10	133970000	133985000	10	133972000	133973000	10	134145113	134146112	LRRC27
10	133970000	133985000	10	133977000	133978000	10	134145113	134146112	LRRC27
10	133970000	133985000	10	133978000	133979000	10	134145113	134146112	LRRC27
10	134030000	134045000	10	134037000	134038000	10	134144880	134145879	STK32C
10	134030000	134045000	10	134038000	134039000	10	134144880	134145879	STK32C
10	134030000	134045000	10	134037000	134038000	10	134145113	134146112	LRRC27
10	134030000	134045000	10	134038000	134039000	10	134145113	134146112	LRRC27
10	134030000	134045000	10	134037000	134038000	10	134258213	134259212	C10orf91
10	134030000	134045000	10	134038000	134039000	10	134258213	134259212	C10orf91
10	134030000	134045000	10	134039000	134040000	10	134258213	134259212	C10orf91
10	134030000	134045000	10	134040000	134041000	10	134258213	134259212	C10orf91
10	134030000	134045000	10	134041000	134042000	10	134258213	134259212	C10orf91
10	13405000	13420000	10	13415000	13416000	10	13628438	13629437	PRPF18
10	134070000	134085000	10	134074000	134075000	10	134144880	134145879	STK32C
10	134070000	134085000	10	134075000	134076000	10	134144880	134145879	STK32C
10	134070000	134085000	10	134076000	134077000	10	134144880	134145879	STK32C
10	134070000	134085000	10	134080000	134081000	10	134144880	134145879	STK32C
10	134070000	134085000	10	134074000	134075000	10	134145113	134146112	LRRC27
10	134070000	134085000	10	134075000	134076000	10	134145113	134146112	LRRC27
10	134070000	134085000	10	134076000	134077000	10	134145113	134146112	LRRC27
10	134070000	134085000	10	134080000	134081000	10	134145113	134146112	LRRC27
10	134215000	134230000	10	134222000	134223000	10	134258213	134259212	C10orf91
10	134215000	134230000	10	134222000	134223000	10	134350782	134351781	INPP5A
10	134220000	134235000	10	134222000	134223000	10	134258213	134259212	C10orf91
10	134270000	134285000	10	134271000	134272000	10	134350782	134351781	INPP5A
10	134270000	134285000	10	134272000	134273000	10	134350782	134351781	INPP5A
10	134270000	134285000	10	134278000	134279000	10	134350782	134351781	INPP5A
10	134270000	134285000	10	134279000	134280000	10	134350782	134351781	INPP5A
10	13435000	13450000	10	13442000	13443000	10	13628438	13629437	PRPF18
10	13435000	13450000	10	13443000	13444000	10	13628438	13629437	PRPF18
10	13435000	13450000	10	13444000	13445000	10	13628438	13629437	PRPF18
10	13435000	13450000	10	13445000	13446000	10	13628438	13629437	PRPF18
10	135070000	135085000	10	135076000	135077000	10	135125342	135126341	TUBGCP2
10	135070000	135085000	10	135076000	135077000	10	135121892	135122891	ZNF511
10	1460000	1475000	10	1464000	1465000	10	1779171	1780170	ADARB2
10	1460000	1475000	10	1470000	1471000	10	1779171	1780170	ADARB2
10	1460000	1475000	10	1471000	1472000	10	1779171	1780170	ADARB2
10	14605000	14620000	10	14611000	14612000	10	14879484	14880483	CDNF
10	14605000	14620000	10	14612000	14613000	10	14879484	14880483	CDNF
10	14605000	14620000	10	14613000	14614000	10	14879484	14880483	CDNF
10	14605000	14620000	10	14614000	14615000	10	14879484	14880483	CDNF
10	14605000	14620000	10	14615000	14616000	10	14879484	14880483	CDNF
10	14605000	14620000	10	14616000	14617000	10	14879484	14880483	CDNF
10	14605000	14620000	10	14620000	14621000	10	14879484	14880483	CDNF
10	14605000	14620000	10	14611000	14612000	10	14879658	14880657	HSPA14
10	14605000	14620000	10	14612000	14613000	10	14879658	14880657	HSPA14
10	14605000	14620000	10	14613000	14614000	10	14879658	14880657	HSPA14
10	14605000	14620000	10	14614000	14615000	10	14879658	14880657	HSPA14
10	14605000	14620000	10	14615000	14616000	10	14879658	14880657	HSPA14
10	14605000	14620000	10	14616000	14617000	10	14879658	14880657	HSPA14
10	14605000	14620000	10	14620000	14621000	10	14879658	14880657	HSPA14
10	14605000	14620000	10	14614000	14615000	10	14920281	14921280	SUV39H2
10	14605000	14620000	10	14620000	14621000	10	14920281	14921280	SUV39H2
10	14605000	14620000	10	14621000	14622000	10	14920281	14921280	SUV39H2
10	14605000	14620000	10	14606000	14607000	10	15130276	15131275	ACBD7
10	14605000	14620000	10	14614000	14615000	10	15130276	15131275	ACBD7
10	14605000	14620000	10	14619000	14620000	10	15130276	15131275	ACBD7
10	14605000	14620000	10	14611000	14612000	10	15138819	15139818	C10orf111
10	14605000	14620000	10	14612000	14613000	10	15138819	15139818	C10orf111
10	14605000	14620000	10	14613000	14614000	10	15138819	15139818	C10orf111
10	14605000	14620000	10	14614000	14615000	10	15138819	15139818	C10orf111
10	14605000	14620000	10	14620000	14621000	10	15138819	15139818	C10orf111
10	14605000	14620000	10	14621000	14622000	10	15138819	15139818	C10orf111
10	14605000	14620000	10	14611000	14612000	10	15138678	15139677	RPP38
10	14605000	14620000	10	14612000	14613000	10	15138678	15139677	RPP38
10	14605000	14620000	10	14613000	14614000	10	15138678	15139677	RPP38
10	14605000	14620000	10	14614000	14615000	10	15138678	15139677	RPP38
10	14605000	14620000	10	14620000	14621000	10	15138678	15139677	RPP38
10	14605000	14620000	10	14621000	14622000	10	15138678	15139677	RPP38
10	14610000	14625000	10	14614000	14615000	10	14879484	14880483	CDNF
10	14610000	14625000	10	14614000	14615000	10	14879658	14880657	HSPA14
10	14610000	14625000	10	14614000	14615000	10	14920281	14921280	SUV39H2
10	14610000	14625000	10	14620000	14621000	10	14920281	14921280	SUV39H2
10	14610000	14625000	10	14621000	14622000	10	14920281	14921280	SUV39H2
10	14610000	14625000	10	14611000	14612000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14612000	14613000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14613000	14614000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14614000	14615000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14615000	14616000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14616000	14617000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14617000	14618000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14618000	14619000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14619000	14620000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14620000	14621000	10	14995932	14996931	DCLRE1C
10	14610000	14625000	10	14613000	14614000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14614000	14615000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14615000	14616000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14616000	14617000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14617000	14618000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14618000	14619000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14619000	14620000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14620000	14621000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14621000	14622000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14622000	14623000	10	15000937	15001936	MEIG1
10	14610000	14625000	10	14614000	14615000	10	15130276	15131275	ACBD7
10	14610000	14625000	10	14619000	14620000	10	15130276	15131275	ACBD7
10	14610000	14625000	10	14611000	14612000	10	15138819	15139818	C10orf111
10	14610000	14625000	10	14612000	14613000	10	15138819	15139818	C10orf111
10	14610000	14625000	10	14613000	14614000	10	15138819	15139818	C10orf111
10	14610000	14625000	10	14614000	14615000	10	15138819	15139818	C10orf111
10	14610000	14625000	10	14620000	14621000	10	15138819	15139818	C10orf111
10	14610000	14625000	10	14621000	14622000	10	15138819	15139818	C10orf111
10	14610000	14625000	10	14611000	14612000	10	15138678	15139677	RPP38
10	14610000	14625000	10	14612000	14613000	10	15138678	15139677	RPP38
10	14610000	14625000	10	14613000	14614000	10	15138678	15139677	RPP38
10	14610000	14625000	10	14614000	14615000	10	15138678	15139677	RPP38
10	14610000	14625000	10	14620000	14621000	10	15138678	15139677	RPP38
10	14610000	14625000	10	14621000	14622000	10	15138678	15139677	RPP38
10	14615000	14630000	10	14620000	14621000	10	14920281	14921280	SUV39H2
10	14615000	14630000	10	14621000	14622000	10	14920281	14921280	SUV39H2
10	14615000	14630000	10	14616000	14617000	10	14995932	14996931	DCLRE1C
10	14615000	14630000	10	14617000	14618000	10	14995932	14996931	DCLRE1C
10	14615000	14630000	10	14618000	14619000	10	14995932	14996931	DCLRE1C
10	14615000	14630000	10	14619000	14620000	10	14995932	14996931	DCLRE1C
10	14615000	14630000	10	14620000	14621000	10	14995932	14996931	DCLRE1C
10	14615000	14630000	10	14616000	14617000	10	15000937	15001936	MEIG1
10	14615000	14630000	10	14617000	14618000	10	15000937	15001936	MEIG1
10	14615000	14630000	10	14618000	14619000	10	15000937	15001936	MEIG1
10	14615000	14630000	10	14619000	14620000	10	15000937	15001936	MEIG1
10	14615000	14630000	10	14620000	14621000	10	15000937	15001936	MEIG1
10	14615000	14630000	10	14621000	14622000	10	15000937	15001936	MEIG1
10	14615000	14630000	10	14622000	14623000	10	15000937	15001936	MEIG1
10	14895000	14910000	10	14904000	14905000	10	14920281	14921280	SUV39H2
10	14895000	14910000	10	14904000	14905000	10	15130276	15131275	ACBD7
10	14895000	14910000	10	14903000	14904000	10	15138819	15139818	C10orf111
10	14895000	14910000	10	14903000	14904000	10	15138678	15139677	RPP38
10	14940000	14955000	10	14951000	14952000	10	14995932	14996931	DCLRE1C
10	14940000	14955000	10	14952000	14953000	10	14995932	14996931	DCLRE1C
10	14940000	14955000	10	14948000	14949000	10	15000937	15001936	MEIG1
10	14940000	14955000	10	14949000	14950000	10	15000937	15001936	MEIG1
10	14940000	14955000	10	14950000	14951000	10	15000937	15001936	MEIG1
10	14940000	14955000	10	14954000	14955000	10	15000937	15001936	MEIG1
10	14940000	14955000	10	14947000	14948000	10	15130276	15131275	ACBD7
10	14940000	14955000	10	14951000	14952000	10	15130276	15131275	ACBD7
10	14940000	14955000	10	14941000	14942000	10	15138819	15139818	C10orf111
10	14940000	14955000	10	14947000	14948000	10	15138819	15139818	C10orf111
10	14940000	14955000	10	14948000	14949000	10	15138819	15139818	C10orf111
10	14940000	14955000	10	14949000	14950000	10	15138819	15139818	C10orf111
10	14940000	14955000	10	14950000	14951000	10	15138819	15139818	C10orf111
10	14940000	14955000	10	14951000	14952000	10	15138819	15139818	C10orf111
10	14940000	14955000	10	14952000	14953000	10	15138819	15139818	C10orf111
10	14940000	14955000	10	14941000	14942000	10	15138678	15139677	RPP38
10	14940000	14955000	10	14947000	14948000	10	15138678	15139677	RPP38
10	14940000	14955000	10	14948000	14949000	10	15138678	15139677	RPP38
10	14940000	14955000	10	14949000	14950000	10	15138678	15139677	RPP38
10	14940000	14955000	10	14950000	14951000	10	15138678	15139677	RPP38
10	14940000	14955000	10	14951000	14952000	10	15138678	15139677	RPP38
10	14940000	14955000	10	14952000	14953000	10	15138678	15139677	RPP38
10	15480000	15495000	10	15487000	15488000	10	15761835	15762834	ITGA8
10	15480000	15495000	10	15488000	15489000	10	15761835	15762834	ITGA8
10	17335000	17350000	10	17342000	17343000	10	17428434	17429433	ST8SIA6-AS1
10	17335000	17350000	10	17343000	17344000	10	17428434	17429433	ST8SIA6-AS1
10	17335000	17350000	10	17351000	17352000	10	17428434	17429433	ST8SIA6-AS1
10	17340000	17355000	10	17351000	17352000	10	17428434	17429433	ST8SIA6-AS1
10	17345000	17360000	10	17351000	17352000	10	17428434	17429433	ST8SIA6-AS1
10	17390000	17405000	10	17400000	17401000	10	17428434	17429433	ST8SIA6-AS1
10	17660000	17675000	10	17668000	17669000	10	17685623	17686622	STAM
10	17660000	17675000	10	17669000	17670000	10	17685623	17686622	STAM
10	17660000	17675000	10	17675000	17676000	10	17685623	17686622	STAM
10	17660000	17675000	10	17676000	17677000	10	17685623	17686622	STAM
10	17660000	17675000	10	17668000	17669000	10	17685418	17686417	STAM-AS1
10	17660000	17675000	10	17669000	17670000	10	17685418	17686417	STAM-AS1
10	17660000	17675000	10	17675000	17676000	10	17685418	17686417	STAM-AS1
10	17660000	17675000	10	17676000	17677000	10	17685418	17686417	STAM-AS1
10	18825000	18840000	10	18829000	18830000	10	18940067	18941066	NSUN6
10	18825000	18840000	10	18833000	18834000	10	18940067	18941066	NSUN6
10	18825000	18840000	10	18834000	18835000	10	18940067	18941066	NSUN6
10	18825000	18840000	10	18826000	18827000	10	18947812	18948811	ARL5B
10	18825000	18840000	10	18827000	18828000	10	18947812	18948811	ARL5B
10	18825000	18840000	10	18828000	18829000	10	18947812	18948811	ARL5B
10	18825000	18840000	10	18829000	18830000	10	18947812	18948811	ARL5B
10	18825000	18840000	10	18830000	18831000	10	18947812	18948811	ARL5B
10	18825000	18840000	10	18831000	18832000	10	18947812	18948811	ARL5B
10	18825000	18840000	10	18832000	18833000	10	18947812	18948811	ARL5B
10	18825000	18840000	10	18833000	18834000	10	18947812	18948811	ARL5B
10	18825000	18840000	10	18834000	18835000	10	18947812	18948811	ARL5B
10	18825000	18840000	10	18835000	18836000	10	18947812	18948811	ARL5B
10	18875000	18890000	10	18890000	18891000	10	18940067	18941066	NSUN6
10	18875000	18890000	10	18891000	18892000	10	18940067	18941066	NSUN6
10	18875000	18890000	10	18881000	18882000	10	18947812	18948811	ARL5B
10	18875000	18890000	10	18882000	18883000	10	18947812	18948811	ARL5B
10	18875000	18890000	10	18883000	18884000	10	18947812	18948811	ARL5B
10	18875000	18890000	10	18884000	18885000	10	18947812	18948811	ARL5B
10	18875000	18890000	10	18885000	18886000	10	18947812	18948811	ARL5B
10	18875000	18890000	10	18886000	18887000	10	18947812	18948811	ARL5B
10	18875000	18890000	10	18887000	18888000	10	18947812	18948811	ARL5B
10	18875000	18890000	10	18888000	18889000	10	18947812	18948811	ARL5B
10	18890000	18905000	10	18899000	18900000	10	18940067	18941066	NSUN6
10	18890000	18905000	10	18900000	18901000	10	18940067	18941066	NSUN6
10	18890000	18905000	10	18901000	18902000	10	18940067	18941066	NSUN6
10	18890000	18905000	10	18900000	18901000	10	18947812	18948811	ARL5B
10	18890000	18905000	10	18901000	18902000	10	18947812	18948811	ARL5B
10	21380000	21395000	10	21388000	21389000	10	23383926	23384925	MSRB2
10	22270000	22285000	10	22280000	22281000	10	22604811	22605810	COMMD3-BMI1
10	22270000	22285000	10	22281000	22282000	10	22604811	22605810	COMMD3-BMI1
10	22270000	22285000	10	22282000	22283000	10	22604811	22605810	COMMD3-BMI1
10	22270000	22285000	10	22283000	22284000	10	22604811	22605810	COMMD3-BMI1
10	22270000	22285000	10	22284000	22285000	10	22604811	22605810	COMMD3-BMI1
10	22270000	22285000	10	22282000	22283000	10	22609638	22610637	BMI1
10	22270000	22285000	10	22283000	22284000	10	22609638	22610637	BMI1
10	22300000	22315000	10	22301000	22302000	10	22604811	22605810	COMMD3-BMI1
10	22300000	22315000	10	22302000	22303000	10	22604811	22605810	COMMD3-BMI1
10	22300000	22315000	10	22307000	22308000	10	22604811	22605810	COMMD3-BMI1
10	22300000	22315000	10	22301000	22302000	10	22609638	22610637	BMI1
10	22370000	22385000	10	22376000	22377000	10	22604811	22605810	COMMD3-BMI1
10	22370000	22385000	10	22377000	22378000	10	22604811	22605810	COMMD3-BMI1
10	22370000	22385000	10	22376000	22377000	10	22609638	22610637	BMI1
10	22370000	22385000	10	22377000	22378000	10	22609638	22610637	BMI1
10	22370000	22385000	10	22378000	22379000	10	22609638	22610637	BMI1
10	22370000	22385000	10	22379000	22380000	10	22609638	22610637	BMI1
10	22370000	22385000	10	22380000	22381000	10	22609638	22610637	BMI1
10	22710000	22725000	10	22718000	22719000	10	23003004	23004003	PIP4K2A
10	22750000	22765000	10	22756000	22757000	10	23003004	23004003	PIP4K2A
10	22750000	22765000	10	22757000	22758000	10	23003004	23004003	PIP4K2A
10	22750000	22765000	10	22758000	22759000	10	23003004	23004003	PIP4K2A
10	22750000	22765000	10	22759000	22760000	10	23003004	23004003	PIP4K2A
10	26995000	27010000	10	27006000	27007000	10	27149517	27150516	ABI1
10	26995000	27010000	10	27007000	27008000	10	27149517	27150516	ABI1
